,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1030,30,management,married,tertiary,no,4328,-0.603656190772311,1.0775527413960635,no,no,cellular,30,apr,262,3,189,11,other,yes
1031,26,management,single,tertiary,no,3,0.29163931874841553,0.8644680648447711,yes,yes,cellular,1,apr,149,1,350,1,success,yes
1032,50,technician,divorced,secondary,no,0,0.34681050497118326,-0.09485211456462465,no,no,cellular,1,apr,280,1,184,3,success,yes
1033,84,retired,married,secondary,no,81204,0.3184458369524139,1.267256407496024,no,no,telephone,1,apr,390,1,94,3,success,yes
1034,47,admin.,married,secondary,no,70,0.1944171007178821,1.3023774769007894,yes,no,cellular,5,apr,144,4,374,2,success,yes
1035,32,management,single,secondary,no,1088,-0.03738918780099504,1.0265753272101112,yes,no,cellular,6,apr,317,1,363,2,success,yes
1036,33,management,single,tertiary,no,718,-0.47789066510290373,1.666188868806288,yes,no,cellular,6,apr,122,1,98,2,success,yes
1037,26,management,single,tertiary,no,1646,0.22500533817242274,0.6997664151890366,no,no,cellular,12,apr,524,4,206,5,success,yes
1038,62,self-employed,divorced,tertiary,no,6,0.5542590445377299,3.200685693391153,yes,no,cellular,13,apr,103,1,182,3,success,yes
1039,25,blue-collar,single,secondary,no,1857,0.7322309672657704,0.13273265909219992,yes,no,cellular,13,apr,295,4,187,6,success,yes
1040,32,management,single,tertiary,no,2016,0.23432361848291441,0.4302211969272943,no,no,cellular,13,apr,232,1,348,1,success,yes
1041,35,technician,single,tertiary,no,670,0.18336601598127888,2.092886125991244,no,no,cellular,13,apr,278,4,182,2,success,yes
1042,23,student,single,secondary,no,107,-0.46668794647369505,0.6444650077669505,no,no,cellular,13,apr,256,5,181,2,success,yes
1043,44,services,married,primary,no,2557,-0.6017253821754607,0.9589638159976279,yes,no,cellular,14,apr,250,1,181,8,success,yes
1044,35,management,single,tertiary,no,2646,0.9383891788211891,2.313595477836483,no,no,cellular,14,apr,133,8,183,2,success,yes
1045,75,retired,married,secondary,no,3771,-1.1209208465682905,1.3495569678618988,no,no,telephone,15,apr,185,1,181,2,success,yes
1046,51,management,married,tertiary,no,469,0.5185408647075896,0.06048621270683574,no,no,cellular,15,apr,200,1,181,2,success,yes
1047,36,blue-collar,married,primary,no,1177,0.6461274543196585,0.849119445283965,no,no,cellular,15,apr,330,1,311,4,success,yes
1048,22,services,single,secondary,no,129,0.38738241536416507,1.4248426814828052,no,no,cellular,15,apr,218,2,181,1,success,yes
1049,22,student,single,primary,no,3472,-1.5437558883968912,0.6107247140238677,no,no,cellular,19,apr,529,1,181,4,success,yes
1050,30,student,single,tertiary,no,7529,0.9834027602345145,0.6692785178163618,no,no,cellular,20,apr,175,6,183,1,success,yes
1051,55,unemployed,divorced,secondary,no,309,-0.46640379542483745,0.9252266863372852,no,no,cellular,20,apr,167,1,181,3,success,yes
1052,38,blue-collar,divorced,secondary,no,0,-1.1843999786380448,0.04266289650892041,yes,no,telephone,20,apr,162,1,181,5,success,yes
1053,38,technician,single,secondary,no,1711,0.11898721197683954,0.21654866665651634,no,no,cellular,20,apr,379,3,202,1,success,yes
1054,52,technician,married,secondary,no,371,0.25509814803980724,2.8724325516190925,yes,yes,cellular,21,apr,224,2,182,1,success,yes
1055,62,management,married,tertiary,no,997,-1.171399085829051,0.6975422182564948,no,no,cellular,22,apr,554,1,304,2,success,yes
1056,40,technician,married,tertiary,no,206,-0.40121678858617116,1.0156760711560837,no,no,cellular,23,apr,499,6,185,4,success,yes
1057,43,technician,single,,no,11115,-0.32994478649505377,0.05973156970284445,no,no,cellular,23,apr,291,1,182,3,success,yes
1058,73,retired,married,primary,no,796,-0.8543011420873841,2.23705379528612,no,no,cellular,23,apr,888,1,182,3,success,yes
1059,77,management,married,,no,1780,-0.3394299542298187,2.029776114943297,yes,no,cellular,23,apr,361,2,182,5,success,yes
1060,46,admin.,divorced,primary,no,429,0.7020672627280263,-0.22290362431930966,yes,no,cellular,26,apr,465,2,369,2,success,yes
1061,35,technician,married,secondary,no,2779,-0.9913435964994075,1.8402826721379761,no,no,cellular,26,apr,182,2,186,2,success,yes
1062,29,management,single,tertiary,no,1445,0.30330910714219916,2.147371856731758,no,no,cellular,26,apr,328,2,143,2,success,yes
1063,30,technician,single,tertiary,no,655,-0.3527264757046927,1.47826693806735,no,no,cellular,26,apr,212,1,202,2,success,yes
1064,76,self-employed,married,,no,4984,-0.003961683284945783,2.452106600545551,no,no,telephone,28,apr,403,1,182,1,success,yes
1065,30,management,single,tertiary,no,697,-0.3064919620080213,1.0903527617278521,no,no,cellular,28,apr,545,2,181,8,success,yes
1066,64,retired,married,secondary,no,4787,-0.16269276247822767,2.2327557860332368,no,no,cellular,28,apr,392,1,182,1,success,yes
1067,55,housemaid,married,secondary,no,962,-0.10188150155378331,2.131299029390832,yes,no,cellular,28,apr,623,1,181,3,success,yes
1068,41,unemployed,married,tertiary,no,0,-1.0189527412433301,2.0324437643402544,no,no,cellular,29,apr,882,1,181,3,success,yes
1069,37,management,married,secondary,no,565,-0.36446649435363826,2.479286904969093,no,no,cellular,29,apr,449,1,398,1,success,yes
1070,19,student,single,secondary,no,329,-0.06817614416154255,-0.9434211103429381,no,no,cellular,30,apr,169,1,190,2,success,yes
1071,61,retired,divorced,secondary,no,4243,0.6972011234279694,0.04641398310349581,no,no,cellular,30,apr,315,1,182,2,success,yes
1072,37,services,married,secondary,no,4017,0.11173405991746488,0.23557650962867588,no,no,cellular,30,apr,665,2,196,1,success,yes
1073,54,technician,married,tertiary,no,395,0.6974493984038512,0.6340271218434169,no,no,cellular,30,apr,183,1,183,2,success,yes
1074,86,retired,married,primary,no,5236,-0.42563153110032226,1.1167248696919838,no,no,telephone,1,apr,558,2,-1,0,,yes
1075,45,technician,married,secondary,no,1348,0.30041852491268617,2.7337010518877,no,yes,cellular,1,apr,358,2,-1,0,,yes
1076,60,blue-collar,married,primary,no,7929,0.11540355216632345,1.5334980329363264,no,no,,1,apr,111,1,-1,0,,yes
1077,53,admin.,married,secondary,no,459,0.6598502617022147,1.3893385959031082,no,no,cellular,5,apr,558,1,-1,0,,yes
1078,54,technician,single,tertiary,no,118,-0.3064727153682981,1.7840335274548167,no,no,cellular,5,apr,280,1,-1,0,,yes
1079,34,blue-collar,married,secondary,no,800,0.1671349934490732,1.7570037586871428,no,no,cellular,5,apr,144,1,-1,0,,yes
1080,19,student,single,secondary,no,394,0.218601057003044,1.6661079073637155,no,no,cellular,5,apr,327,3,-1,0,,yes
1081,39,management,divorced,tertiary,no,224,-0.7400552560595508,1.0178180063834157,no,no,cellular,5,apr,208,1,-1,0,,yes
1082,53,technician,married,tertiary,no,9001,-0.20971836146925138,-0.038334770648899896,no,no,cellular,5,apr,170,1,-1,0,,yes
1083,50,blue-collar,married,primary,no,82,-0.4981396694849635,-0.40617411270572656,no,no,telephone,5,apr,456,1,-1,0,,yes
1084,55,management,married,tertiary,no,3848,0.2732489953056687,2.562741733057151,yes,no,cellular,8,apr,222,2,-1,0,,yes
1085,78,retired,divorced,primary,no,1389,1.5996910477164858,1.6099281895286048,no,no,cellular,8,apr,335,1,-1,0,,yes
1086,43,technician,divorced,,no,4389,-0.3014392183807024,2.3867128367961006,no,no,cellular,8,apr,618,1,-1,0,,yes
1087,36,management,single,tertiary,no,579,-1.1157901274307065,0.7645877334644683,no,no,,12,apr,481,1,-1,0,,yes
1088,36,technician,single,secondary,no,12264,0.6438096067088418,0.44271125743711487,no,no,cellular,12,apr,158,2,-1,0,,yes
1089,35,technician,married,secondary,no,2201,1.5503818998750705,1.6376019400222914,no,no,telephone,12,apr,350,1,-1,0,,yes
1090,31,admin.,married,secondary,no,1229,0.8665310671708162,0.988127240383036,no,no,cellular,12,apr,176,1,-1,0,,yes
1091,25,unemployed,single,primary,no,129,0.09802898115587244,0.17027743777850532,no,no,cellular,12,apr,176,3,-1,0,,yes
1092,30,management,single,tertiary,no,3779,0.642091192030505,1.569149403058359,no,no,cellular,13,apr,1093,1,-1,0,,yes
1093,45,blue-collar,single,primary,no,116,0.652049504585471,0.6687671875625248,no,no,,13,apr,122,1,-1,0,,yes
1094,36,management,single,,no,62,-0.3563742490051859,2.5871039224222345,no,no,cellular,13,apr,398,2,-1,0,,yes
1095,38,technician,married,secondary,no,497,0.005744968977250908,1.6844669536113113,no,no,,14,apr,173,1,-1,0,,yes
1096,26,technician,single,tertiary,no,1066,-0.44574265676347646,1.3262607575415117,no,no,cellular,15,apr,200,1,-1,0,,yes
1097,30,management,single,tertiary,no,232,-1.3202876050084669,0.3097235987765435,no,no,cellular,15,apr,141,1,-1,0,,yes
1098,39,technician,married,secondary,no,603,-1.0788216752963595,1.582228322574506,no,yes,cellular,15,apr,214,1,-1,0,,yes
1099,22,management,single,tertiary,no,104,0.3109653471889111,1.5377451503612392,no,yes,cellular,16,apr,330,3,-1,0,,yes
1100,34,management,married,tertiary,no,589,1.3409652443409121,2.891886971395076,no,no,cellular,19,apr,125,2,-1,0,,yes
1101,27,services,single,secondary,no,453,-1.7040801142289377,1.2966631858827333,no,no,cellular,19,apr,142,2,-1,0,,yes
1102,57,management,married,tertiary,no,2845,0.4083485147162198,0.26912640400521115,yes,no,telephone,19,apr,1143,5,-1,0,,yes
1103,24,admin.,single,secondary,no,1295,-0.11568199600298845,1.692774621064014,no,no,cellular,21,apr,476,1,-1,0,,yes
1104,29,blue-collar,single,tertiary,no,455,-0.8380589332683863,1.307418455802889,no,no,telephone,21,apr,403,1,-1,0,,yes
1105,25,student,single,,no,722,-0.5432749444229179,0.6047722379334757,no,no,telephone,21,apr,623,2,-1,0,,yes
1106,31,housemaid,single,primary,no,26965,-0.17566927088637457,1.9887121228735285,no,no,cellular,21,apr,654,2,-1,0,,yes
1107,58,entrepreneur,married,secondary,no,496,-0.05131829396317805,0.3138228950284601,no,no,cellular,22,apr,132,1,-1,0,,yes
1108,26,management,single,tertiary,no,194,-0.7126198728824258,0.8672491746901907,no,no,cellular,22,apr,407,2,-1,0,,yes
1109,76,retired,married,secondary,no,820,0.14997662356065944,0.7344477082755069,no,no,telephone,23,apr,263,4,-1,0,,yes
1110,31,admin.,single,secondary,no,410,-0.14518231620959504,1.3379734882887442,no,no,cellular,23,apr,342,1,-1,0,,yes
1111,31,management,married,tertiary,no,3160,-0.016334222358989847,-0.4638236040120308,yes,no,cellular,26,apr,688,2,-1,0,,yes
1112,26,unemployed,single,tertiary,no,77,0.8230278374764639,3.560315854266559,no,no,cellular,26,apr,175,1,-1,0,,yes
1113,30,admin.,single,secondary,no,915,0.029037635186808908,-0.010499758839701778,yes,no,,27,apr,370,1,-1,0,,yes
1114,61,retired,married,secondary,no,1058,-0.2989835823021395,2.3101639955103117,no,no,cellular,27,apr,159,3,-1,0,,yes
1115,55,technician,married,tertiary,no,1320,0.03292523120346757,0.3825333563760318,no,no,cellular,28,apr,387,2,-1,0,,yes
1116,32,admin.,married,tertiary,no,284,0.32805466174428355,-0.627561338760977,yes,no,cellular,29,apr,717,3,-1,0,,yes
1117,39,management,single,tertiary,no,5047,-0.7133156843880931,1.758828438806619,no,no,cellular,29,apr,218,4,-1,0,,yes
1118,29,management,single,tertiary,no,2955,-0.7793178375173226,0.5485959676748059,no,no,cellular,29,apr,226,2,-1,0,,yes
1119,59,management,married,tertiary,no,1,0.18352049289756933,2.183459019816951,yes,no,cellular,29,apr,210,1,-1,0,,yes
1120,45,admin.,married,secondary,no,3006,0.1628389258228392,-0.373800682135786,no,no,cellular,29,apr,388,2,-1,0,,yes
1121,32,technician,single,tertiary,no,388,-0.6107649043137833,0.6952699982480899,no,no,cellular,29,apr,250,3,-1,0,,yes
1122,33,management,single,tertiary,no,952,0.02062374631264363,2.5763339877753646,yes,no,cellular,29,apr,1241,5,-1,0,,yes
1123,25,student,single,secondary,no,108,-0.39381655016693384,1.1112420337569264,no,no,cellular,29,apr,305,3,-1,0,,yes
1124,40,unemployed,single,tertiary,no,72,-0.7808279377883969,0.12700648395179942,no,no,cellular,30,apr,463,1,-1,0,,yes
1125,49,admin.,married,secondary,no,0,-0.24272335747940144,0.44498268103319005,no,no,cellular,30,apr,551,1,-1,0,,yes
1126,34,management,married,secondary,no,369,1.7582905963684723,0.048251937838696864,no,no,cellular,2,aug,868,3,342,4,failure,yes
1127,53,admin.,single,secondary,no,2398,-0.551513363166181,2.415069127607428,yes,no,cellular,2,aug,317,1,180,2,failure,yes
1128,34,technician,married,secondary,no,0,-0.5358602490147473,0.3601762233238221,yes,no,cellular,3,aug,261,1,470,2,failure,yes
1129,48,housemaid,single,primary,no,46,-0.8570062025981946,1.139154437660539,no,no,cellular,3,aug,113,2,180,1,failure,yes
1130,60,housemaid,married,secondary,no,0,1.234978789673986,2.7983952251125808,no,no,telephone,3,aug,676,2,181,5,failure,yes
1131,30,services,single,tertiary,no,1788,-0.04023891604094726,1.7728442381524576,no,no,cellular,4,aug,288,1,181,2,failure,yes
1132,38,management,married,tertiary,no,238,-1.592474345588872,1.4376794218231395,no,no,cellular,4,aug,139,1,92,3,failure,yes
1133,30,admin.,single,secondary,no,3528,-0.37882716932444893,-0.14663426538651358,no,no,cellular,4,aug,250,1,92,2,failure,yes
1134,33,technician,married,secondary,no,180,-0.12258341135956508,0.16457076895370648,no,no,cellular,4,aug,561,1,435,3,failure,yes
1135,56,management,divorced,tertiary,no,2037,0.7634681922025731,2.033863244270036,no,no,cellular,5,aug,318,1,91,6,failure,yes
1136,33,technician,single,secondary,no,2979,-0.2839934361369053,2.099819318567636,no,no,cellular,5,aug,326,2,437,1,failure,yes
1137,34,admin.,divorced,secondary,no,661,0.8327765178343037,-0.3031554486022139,yes,no,cellular,5,aug,245,2,183,10,failure,yes
1138,34,management,single,tertiary,no,417,0.6320947988693997,3.079797112485789,yes,no,cellular,5,aug,270,1,174,15,failure,yes
1139,37,management,married,secondary,no,565,1.1334919899524207,1.5019064590151734,no,no,cellular,6,aug,174,1,93,3,failure,yes
1140,57,admin.,married,,no,2038,0.5334758540387291,0.8706364589148877,no,no,cellular,9,aug,628,1,182,2,failure,yes
1141,33,management,married,tertiary,no,1514,0.4283054109339127,1.3886362867050557,no,no,cellular,10,aug,447,1,728,2,failure,yes
1142,30,technician,single,tertiary,no,2325,-0.23135534256759194,-0.13110096068798868,no,no,cellular,10,aug,263,1,127,7,failure,yes
1143,38,entrepreneur,single,secondary,no,2543,0.4960499140511879,1.4422915261436673,no,no,cellular,10,aug,223,1,414,4,failure,yes
1144,29,admin.,single,secondary,no,464,-0.8076004781186135,-0.05181382412759439,no,no,cellular,10,aug,317,2,518,1,failure,yes
1145,62,blue-collar,married,secondary,no,272,0.3262766596934247,1.2082566986404535,no,no,cellular,11,aug,146,1,286,2,failure,yes
1146,77,retired,married,primary,no,2590,-0.7182661342604401,0.5092697589587144,no,no,telephone,12,aug,345,1,178,20,failure,yes
1147,34,blue-collar,married,secondary,no,320,-0.052557931648980094,-0.4434127378803875,yes,no,cellular,12,aug,352,1,828,2,failure,yes
1148,36,admin.,single,tertiary,no,364,-0.009688836890497154,-0.09400197504291673,no,yes,cellular,31,aug,185,1,123,1,failure,yes
1149,61,housemaid,married,primary,no,211,0.29303630151785864,0.43241062939886943,no,no,cellular,31,aug,443,2,186,3,failure,yes
1150,34,management,single,tertiary,no,275,-0.47819663980199933,0.1286186473656858,no,no,cellular,2,aug,196,2,455,23,other,yes
1151,43,blue-collar,married,primary,no,2952,0.8340120855572277,0.9890179884061268,no,no,cellular,3,aug,417,2,95,1,other,yes
1152,32,management,married,tertiary,no,1812,-0.5902713372193124,0.43013444776557597,no,no,cellular,4,aug,296,1,182,4,other,yes
1153,36,management,married,tertiary,no,1133,1.1201494340092475,1.7511114091172413,yes,no,cellular,4,aug,293,1,181,2,other,yes
1154,53,management,married,tertiary,no,3591,0.41815836393966654,1.4691230855765494,yes,no,cellular,5,aug,306,2,181,2,other,yes
1155,45,admin.,married,secondary,no,476,-0.8308236313228651,2.4758319066270076,no,no,cellular,6,aug,356,1,364,1,other,yes
1156,31,blue-collar,single,secondary,no,228,-0.1562219472925191,1.103755712225379,no,no,cellular,6,aug,744,1,88,4,other,yes
1157,31,blue-collar,married,secondary,no,0,0.4515476343255733,0.15516515887626037,yes,no,,10,aug,97,1,782,1,other,yes
1158,22,self-employed,single,secondary,no,2138,-0.5229200130266396,0.33940488293753684,no,yes,cellular,10,aug,164,1,109,2,other,yes
1159,70,retired,married,primary,no,324,-0.30951047889340255,2.085647725887762,no,no,cellular,11,aug,632,1,308,6,other,yes
1160,42,admin.,divorced,secondary,no,2129,0.711171703839296,0.29678130576134937,no,no,cellular,13,aug,633,1,182,2,other,yes
1161,35,management,divorced,tertiary,no,2885,0.2802835271337343,1.7015916510500944,no,no,cellular,13,aug,199,3,43,8,other,yes
1162,60,services,married,tertiary,no,4256,-0.098548585716906,1.2927679717559823,yes,no,cellular,16,aug,239,3,761,1,other,yes
1163,52,self-employed,married,tertiary,no,4012,-0.8069875807432881,1.6793242156356611,no,no,cellular,31,aug,634,3,92,5,other,yes
1164,60,management,married,tertiary,no,474,-0.7803903561625825,0.5503767826871455,no,no,cellular,31,aug,415,5,186,3,other,yes
1165,55,technician,married,,no,240,-0.13910174578102186,1.6374141554856623,yes,no,cellular,2,aug,108,3,277,1,success,yes
1166,63,management,married,tertiary,no,2785,-0.6167297761671805,2.884883065570526,no,no,cellular,2,aug,341,2,392,3,success,yes
1167,37,management,single,tertiary,no,62,0.889007325608928,0.9654209013489661,yes,no,cellular,2,aug,428,2,272,8,success,yes
1168,29,student,single,secondary,no,1377,-0.5822667309128756,-0.06176409336791153,yes,no,cellular,3,aug,248,1,446,2,success,yes
1169,62,retired,married,secondary,no,569,-0.39813345369367903,2.065217850056559,no,no,cellular,3,aug,187,2,180,6,success,yes
1170,56,services,married,secondary,no,1989,0.3174037235819157,-0.4947201052441794,no,no,cellular,3,aug,279,4,181,4,success,yes
1171,68,retired,married,tertiary,no,2812,-0.3364892951986124,2.210605534842644,no,no,cellular,3,aug,392,4,181,3,success,yes
1172,34,admin.,married,tertiary,no,69,-0.7207848586949518,0.9785747647726002,no,yes,cellular,3,aug,263,3,251,3,success,yes
1173,62,retired,married,secondary,no,569,-0.572952385264035,2.187587356967389,no,no,cellular,4,aug,288,1,1,8,success,yes
1174,68,retired,married,tertiary,no,2812,-0.7746464133926616,1.7017752063395077,no,no,cellular,4,aug,651,1,1,7,success,yes
1175,38,management,married,tertiary,no,1199,-0.07300641731699542,2.486553457892818,no,no,cellular,4,aug,178,1,1,1,success,yes
1176,63,entrepreneur,married,secondary,no,3904,-0.04833166266944633,0.2653288281407856,no,no,telephone,4,aug,250,2,187,2,success,yes
1177,45,admin.,married,secondary,no,205,-1.2416437682406456,0.9139389975833445,no,no,cellular,4,aug,180,1,92,3,success,yes
1178,59,unemployed,married,secondary,no,1625,-0.3655788518127358,0.32460536445875177,no,no,cellular,4,aug,198,1,180,2,success,yes
1179,49,blue-collar,married,secondary,no,1730,-0.9418609784639945,1.762512447078843,yes,no,cellular,4,aug,605,2,92,4,success,yes
1180,30,housemaid,single,tertiary,no,19,0.28165215463056564,0.6322399287548772,no,no,cellular,4,aug,139,1,92,5,success,yes
1181,35,unemployed,single,tertiary,no,415,-1.2844272328501285,-0.06466844695011531,no,no,cellular,4,aug,462,1,92,4,success,yes
1182,93,retired,married,,no,775,-1.3174337388201467,1.3993263460388758,no,no,cellular,4,aug,476,2,13,9,success,yes
1183,48,housemaid,single,primary,no,46,0.41070580898888587,2.108436453958424,no,no,cellular,4,aug,118,1,1,3,success,yes
1184,38,services,married,secondary,no,4017,-0.4717266490853934,0.48042910184807297,no,no,cellular,4,aug,470,1,96,3,success,yes
1185,34,admin.,married,tertiary,no,69,-1.6228291524307956,2.560317728611378,no,yes,cellular,4,aug,120,3,1,6,success,yes
1186,42,management,married,tertiary,no,372,0.34510355167538453,2.7997994270616307,yes,no,cellular,4,aug,153,3,1,2,success,yes
1187,34,technician,married,secondary,no,0,0.06771700246404688,1.151296504882215,yes,no,cellular,5,aug,231,2,2,3,success,yes
1188,34,admin.,married,tertiary,no,79,-1.1292619282253487,-0.08870014004518878,yes,no,cellular,5,aug,203,1,92,5,success,yes
1189,29,management,single,tertiary,no,437,-0.26778423587243566,0.4662744202252827,no,no,cellular,5,aug,504,1,92,1,success,yes
1190,38,technician,married,secondary,no,318,1.0033263170306115,1.1822854513533905,no,no,cellular,5,aug,274,1,182,6,success,yes
1191,41,technician,single,tertiary,no,1646,-0.15763843852476983,-0.04701004891666449,yes,no,cellular,5,aug,172,3,92,8,success,yes
1192,45,blue-collar,single,secondary,no,0,0.0020752688377390915,1.456771422909978,no,no,cellular,5,aug,374,2,472,1,success,yes
1193,37,management,married,tertiary,no,2283,0.6069410268886343,1.561032989401393,no,no,cellular,6,aug,303,2,92,4,success,yes
1194,33,student,married,secondary,no,1536,-0.09791708358164886,-0.00841475002404525,no,no,cellular,6,aug,258,2,178,4,success,yes
1195,61,blue-collar,married,primary,no,5,0.4946161756116899,1.9332818258686477,no,no,cellular,6,aug,562,2,94,3,success,yes
1196,27,technician,single,tertiary,no,401,0.6918310234114545,1.3301112271876456,no,no,cellular,6,aug,218,3,93,2,success,yes
1197,22,student,single,secondary,no,216,-0.32677050933503576,0.9953874696194471,no,no,cellular,6,aug,178,1,179,2,success,yes
1198,35,admin.,single,secondary,no,-32,-0.9040387810596021,3.133746406211931,no,yes,cellular,6,aug,366,2,178,9,success,yes
1199,60,technician,married,secondary,no,824,0.7457422972358121,1.8056106702820274,yes,no,cellular,9,aug,265,1,181,8,success,yes
1200,19,student,single,,no,108,-0.5583095134800673,2.0516431087552136,no,no,cellular,10,aug,168,1,182,2,success,yes
1201,53,unemployed,married,secondary,no,94,0.20458526346687095,0.5749097101031642,no,no,cellular,10,aug,493,1,181,14,success,yes
1202,32,technician,married,secondary,no,473,-0.3051425206556806,2.090711948937721,no,yes,cellular,10,aug,1064,1,95,3,success,yes
1203,36,student,single,,no,417,-0.42059862325109204,0.06988610180292132,no,no,cellular,10,aug,304,1,181,1,success,yes
1204,56,technician,divorced,secondary,no,3450,-0.26572334298881817,2.2184751857300213,no,no,cellular,10,aug,507,1,181,2,success,yes
1205,34,technician,single,secondary,no,2085,0.2996503428372156,-0.21214107963725842,no,no,cellular,10,aug,356,3,182,2,success,yes
1206,61,retired,married,secondary,no,1853,-0.3510886960355972,1.0938248646010473,no,no,telephone,10,aug,520,1,181,2,success,yes
1207,65,entrepreneur,married,tertiary,no,2331,1.5889764372566182,1.8977471295239057,no,no,telephone,11,aug,425,1,183,2,success,yes
1208,60,technician,married,secondary,no,116,-0.7629024949969448,1.8810271372987521,no,no,cellular,11,aug,329,2,181,8,success,yes
1209,30,student,single,secondary,no,1779,-0.2776974149219135,-0.10833242546906102,no,no,cellular,11,aug,233,1,433,1,success,yes
1210,51,management,married,tertiary,no,346,0.5079776350530685,0.10576348947879058,no,no,cellular,11,aug,237,1,180,6,success,yes
1211,36,self-employed,single,tertiary,no,353,-0.21168608768198394,-0.775579585441615,no,no,cellular,11,aug,361,2,181,2,success,yes
1212,42,management,married,tertiary,no,27696,-0.38442435621114307,1.3591260598728596,no,no,cellular,11,aug,370,1,91,7,success,yes
1213,58,management,married,secondary,no,2155,-0.3215122522587852,-0.5486449788624523,no,yes,cellular,11,aug,248,2,182,7,success,yes
1214,35,admin.,married,secondary,no,2374,-0.3022082765950135,2.063199395049002,yes,no,cellular,11,aug,765,2,183,5,success,yes
1215,35,technician,married,tertiary,no,7050,-0.12255311796698332,1.5857411981940506,no,no,cellular,11,aug,222,3,182,4,success,yes
1216,43,blue-collar,married,secondary,no,413,-0.6358786457582564,0.6180432638769212,yes,no,cellular,12,aug,235,2,182,4,success,yes
1217,35,blue-collar,married,secondary,no,1454,-0.4560632929932972,0.17103498745789225,yes,no,cellular,12,aug,323,1,182,4,success,yes
1218,39,blue-collar,married,secondary,no,1382,0.27088167331790175,-0.617396015525368,yes,no,cellular,12,aug,357,1,182,2,success,yes
1219,75,retired,married,secondary,no,291,-0.8540409509177107,1.4202437868767415,no,no,cellular,12,aug,350,1,182,2,success,yes
1220,35,self-employed,married,tertiary,no,2427,-0.26395570362412124,1.8646166487940699,no,no,cellular,12,aug,175,3,31,10,success,yes
1221,48,unemployed,married,secondary,no,926,-0.6082078862788325,-0.15570391189262736,no,no,cellular,12,aug,504,2,178,10,success,yes
1222,26,unemployed,single,secondary,no,632,-0.4569909535033212,0.8224025958680732,no,no,cellular,12,aug,312,3,181,1,success,yes
1223,55,,married,secondary,no,2206,-1.1345107774233218,0.8613886508064161,no,no,cellular,12,aug,265,1,91,5,success,yes
1224,44,management,married,tertiary,no,1791,-0.529140052965761,2.1384934687089903,no,no,telephone,12,aug,201,1,182,2,success,yes
1225,49,services,married,primary,no,1830,-0.24376992636995704,1.6031176779768743,yes,no,cellular,13,aug,261,1,179,1,success,yes
1226,58,admin.,married,secondary,no,169,-0.5284990280379247,1.178325526646917,no,no,cellular,13,aug,880,1,92,8,success,yes
1227,45,management,married,tertiary,no,226,-0.7628809092374034,1.52724725470023,yes,no,cellular,13,aug,177,6,179,10,success,yes
1228,37,technician,married,tertiary,no,341,0.019877858067108123,0.8464397684478215,no,no,cellular,13,aug,287,3,182,3,success,yes
1229,61,retired,married,secondary,no,523,0.6409962181067949,2.584346491681521,no,no,cellular,13,aug,211,3,183,4,success,yes
1230,33,technician,married,secondary,no,484,0.6151501468899336,2.0099463672543134,yes,no,cellular,16,aug,205,3,182,9,success,yes
1231,27,blue-collar,single,secondary,no,535,0.07801662282665012,0.7266087572075728,no,no,cellular,16,aug,265,3,95,4,success,yes
1232,24,student,single,secondary,no,431,-1.9805879632137189,0.40276238376260065,no,no,cellular,19,aug,418,11,185,5,success,yes
1233,29,student,single,tertiary,no,163,-0.10684657202653297,0.4745998404564661,no,no,cellular,3,aug,249,1,-1,0,,yes
1234,38,management,married,tertiary,no,1199,-0.9636310497988483,1.669471311507316,no,no,cellular,3,aug,482,1,-1,0,,yes
1235,42,management,married,tertiary,no,372,-1.4785840315143144,0.7153452180791366,yes,no,cellular,3,aug,654,2,-1,0,,yes
1236,48,admin.,married,secondary,no,156,-1.0290285987213137,2.278819217919663,no,no,cellular,4,aug,291,1,-1,0,,yes
1237,57,technician,divorced,secondary,no,470,0.42593166767658264,0.9640712358656077,no,no,cellular,5,aug,480,3,-1,0,,yes
1238,36,services,married,secondary,no,394,1.1572945633679736,0.1350401258910124,no,no,cellular,5,aug,324,1,-1,0,,yes
1239,41,management,married,tertiary,no,1092,1.036649749217006,1.3353259079803323,no,no,cellular,5,aug,736,1,-1,0,,yes
1240,29,housemaid,single,tertiary,no,2196,-1.4108520549357657,2.0263970701140765,no,no,cellular,5,aug,215,1,-1,0,,yes
1241,21,entrepreneur,single,tertiary,no,2077,-0.512495387734426,-0.5153101293966615,no,no,cellular,5,aug,323,1,-1,0,,yes
1242,27,self-employed,single,tertiary,no,347,-0.7660471370027934,-0.5044270633874739,no,no,cellular,6,aug,385,4,-1,0,,yes
1243,45,management,married,secondary,no,446,-0.4671812298029973,0.08075904431427433,no,no,cellular,6,aug,304,3,-1,0,,yes
1244,28,blue-collar,single,secondary,no,1348,-0.5060346402649378,0.6324922407493521,yes,no,cellular,6,aug,221,2,-1,0,,yes
1245,62,management,married,tertiary,no,1859,1.5274964696005713,1.525083636994292,no,no,telephone,6,aug,245,3,-1,0,,yes
1246,47,management,married,tertiary,no,2306,-0.12183998839558913,2.3070641337125544,no,no,telephone,6,aug,239,4,-1,0,,yes
1247,25,student,single,secondary,no,348,-0.4008046267625492,0.6127756419373263,no,no,cellular,10,aug,245,1,-1,0,,yes
